Inflight wifi service,Age,Flight Distance,Class,Online boarding,Checkin service,Loyal Customer,Seat comfort,Leg room service,Business Travel
1,42,3755,3,2,4,1,2,1,1
4,55,581,1,2,3,1,2,4,1
3,14,184,1,3,3,1,1,1,0
3,39,224,3,3,3,0,2,5,1
4,51,945,2,4,1,1,4,3,1
3,25,925,1,3,3,1,5,2,0
4,37,1036,1,4,5,0,1,4,1
2,34,304,1,2,3,1,3,5,0
4,12,1390,1,4,4,1,4,5,0
2,26,1750,3,2,3,1,1,4,0
2,48,546,3,5,4,1,4,5,1
4,36,602,3,4,3,0,5,3,1
3,65,502,1,4,5,1,4,3,0
2,55,148,1,3,4,1,3,2,0
3,39,3321,3,4,3,1,5,4,1
4,29,1481,3,3,4,1,3,4,1
3,33,773,3,5,1,1,5,3,1
3,7,349,1,3,5,1,4,3,0
5,53,2330,3,5,4,1,4,4,1
5,23,758,1,4,4,0,2,1,1
1,7,679,1,1,4,1,2,2,0
3,21,118,1,3,2,0,2,2,1
4,36,990,1,4,5,1,2,5,0
3,26,680,1,3,4,1,2,4,0
2,51,1773,3,4,3,1,5,5,1
3,41,569,3,5,4,1,4,3,0
3,30,1371,3,3,5,1,4,5,0
3,10,1428,1,3,1,1,4,5,1
3,22,1024,2,3,2,1,2,5,1
3,28,994,2,3,1,0,5,4,1
1,49,2422,3,4,4,1,5,5,1
4,51,1744,3,4,3,1,4,5,1
2,51,1565,3,5,3,1,4,2,1
5,56,1448,1,3,5,1,1,5,1
5,37,2651,3,4,3,1,5,2,1
2,39,148,3,2,5,0,3,4,1
1,31,1399,3,1,1,1,1,2,1
5,57,432,3,4,3,1,5,5,1
4,48,2701,3,4,1,1,5,5,1
2,61,2556,3,2,2,1,4,2,0
2,49,1830,3,4,3,1,5,4,1
3,28,1788,1,3,4,1,3,4,0
2,43,1744,3,3,3,1,4,4,1
3,17,1089,1,4,3,0,3,3,1
4,36,2075,3,5,3,1,3,5,1
2,36,356,1,2,2,1,2,4,1
1,43,645,3,5,5,1,5,4,1
5,51,2611,3,5,5,1,1,5,1
2,44,406,3,2,3,0,3,5,1
4,30,3024,3,4,4,1,4,2,1
1,28,2744,3,4,5,1,4,2,1
3,32,578,2,3,2,1,3,2,1
3,41,594,3,5,4,1,4,3,0
3,56,252,3,4,3,1,5,5,1
3,61,1686,3,1,2,1,5,5,1
4,69,789,1,3,5,1,4,2,0
4,37,140,1,5,2,1,4,3,1
3,42,401,1,4,5,1,4,3,0
4,30,679,3,4,1,1,4,3,1
1,31,695,1,2,2,1,2,1,0
3,72,500,3,3,1,1,4,3,1
3,37,964,2,3,2,1,3,3,1
3,43,1570,3,4,4,1,4,5,1
2,47,3959,3,3,1,1,4,2,1
3,13,2627,3,3,2,1,3,2,1
2,26,945,1,2,2,0,5,2,1
4,33,1013,3,4,3,1,4,3,1
5,46,369,3,5,5,1,4,4,1
5,46,451,1,5,3,1,5,1,1
1,37,1050,3,4,5,1,4,1,0
1,52,410,3,4,2,1,4,1,1
3,52,102,1,3,5,1,3,3,0
4,50,89,3,5,5,1,5,0,0
4,24,577,3,3,3,0,4,5,1
4,38,3996,3,3,4,1,2,3,1
1,38,328,1,0,5,0,4,1,1
3,60,224,1,3,1,1,3,3,1
2,50,1045,1,3,3,1,3,2,1
3,24,2662,3,3,2,1,3,3,1
2,11,680,1,2,5,1,5,3,0
1,46,1786,3,5,5,1,5,5,1
1,30,2710,3,2,3,1,1,3,1
5,51,622,3,5,5,1,5,4,1
4,56,846,2,3,3,1,3,3,1
4,38,397,2,4,1,1,4,2,1
3,22,312,1,4,3,1,1,4,0
4,36,314,3,1,3,1,3,4,1
2,52,3845,3,3,2,1,3,3,1
4,54,2172,1,4,4,1,2,4,1
1,54,1460,3,5,3,1,5,4,1
4,24,368,3,4,3,0,5,2,1
4,50,680,1,4,4,1,5,4,0
3,48,1290,3,3,3,1,2,3,1
4,54,2395,3,1,4,1,4,4,1
4,20,235,3,4,3,1,4,5,1
3,29,602,1,4,1,0,3,5,1
3,19,349,1,3,3,1,1,4,0
4,68,210,1,0,1,1,5,4,0
1,54,2942,3,4,3,1,4,5,1
1,16,1437,1,0,4,1,5,3,0
3,44,834,3,5,5,1,5,4,1
1,47,1005,1,3,3,1,4,1,1
0,56,679,3,4,4,1,4,0,0
4,36,248,1,4,4,1,2,3,0
3,40,406,3,4,5,1,4,5,1
2,38,591,1,1,4,1,4,5,0
3,30,680,3,4,4,1,4,2,1
3,46,965,1,3,2,1,1,3,0
3,48,761,3,4,4,1,5,4,1
1,53,3222,3,5,5,1,4,4,1
2,47,868,1,2,3,1,3,2,1
5,43,3965,3,5,4,1,4,5,1
5,32,1488,3,4,3,1,4,3,1
3,39,2521,3,3,4,0,1,3,1
2,43,2972,3,4,4,1,3,4,1
2,33,3941,3,5,4,1,5,5,1
4,8,907,3,4,3,1,4,1,1
3,48,695,2,3,1,0,1,5,1
2,59,1096,1,3,3,1,3,2,0
3,22,944,2,3,1,0,1,4,1
2,52,1590,3,4,5,1,4,5,1
5,22,861,3,4,5,1,3,2,1
2,41,3250,3,5,4,1,4,3,1
4,41,909,3,5,5,1,5,5,1
4,39,2586,3,3,3,1,3,4,1
2,61,896,3,3,3,1,2,2,0
3,48,1416,3,3,3,0,3,3,1
4,54,450,1,4,4,1,3,2,0
1,21,448,1,1,3,0,2,2,1
4,38,2239,1,4,3,1,5,5,0
2,35,2900,3,4,5,1,5,5,1
1,67,743,1,4,5,1,4,1,0
5,35,337,1,5,5,1,1,4,0
3,36,255,3,2,4,0,5,3,1
1,32,502,3,1,5,0,2,5,1
4,40,2588,1,5,5,1,5,5,0
2,24,404,1,5,4,1,4,2,0
5,39,244,1,5,5,1,5,4,1
2,44,250,1,2,5,1,3,4,0
3,67,563,1,3,4,1,1,5,0
1,30,985,1,1,3,0,3,4,1
3,61,1626,3,4,4,1,4,3,1
4,49,413,2,4,2,1,4,4,1
4,31,493,1,4,5,1,4,5,0
5,23,196,1,5,3,0,2,4,1
3,36,311,3,3,5,0,4,5,1
1,47,2902,3,5,4,1,5,5,1
2,53,853,2,2,1,1,1,5,1
2,11,1849,1,1,3,1,2,2,0
2,46,1121,1,3,1,1,3,2,1
3,8,936,1,3,4,1,5,4,0
4,25,928,3,4,3,0,4,5,1
5,44,143,2,5,5,1,5,1,1
3,17,726,1,3,2,1,2,5,0
1,29,2601,3,5,4,1,5,3,1
2,47,3178,3,5,3,1,4,4,1
2,54,3475,3,2,4,1,2,2,1
2,34,1576,1,2,2,0,5,4,1
4,58,281,1,3,4,1,2,4,0
1,25,1105,1,1,3,0,3,2,1
4,59,612,3,4,3,1,4,4,1
2,62,1075,1,2,2,0,4,4,1
2,53,2044,3,4,3,1,4,5,1
2,50,447,3,5,3,1,4,4,1
4,24,680,1,4,1,0,3,1,1
4,48,3813,3,3,4,1,3,4,1
2,35,349,1,2,3,1,4,4,0
2,45,116,3,4,1,1,4,4,1
2,20,1076,1,2,5,1,3,5,0
2,54,896,1,2,2,1,4,3,0
3,25,250,2,3,5,1,3,5,0
3,46,1121,1,5,4,1,4,3,0
2,7,2614,1,2,4,1,1,2,0
2,31,871,1,4,4,1,4,2,0
4,52,1889,3,4,5,1,4,5,1
2,8,1096,1,2,2,1,3,3,1
2,53,3924,3,4,3,1,4,5,1
4,19,129,1,4,3,1,5,3,0
3,60,1672,3,5,3,1,4,5,1
3,56,1538,3,4,4,1,5,3,1
0,36,3891,3,5,4,1,4,3,1
3,52,2406,3,2,5,1,5,5,1
2,44,2196,3,2,3,1,2,2,1
4,34,1721,1,4,4,1,4,1,1
4,7,446,1,4,5,1,2,3,0
3,35,410,1,2,2,0,1,3,1
2,69,304,1,2,3,1,1,4,0
5,55,1884,3,5,3,1,4,5,1
2,31,646,2,2,2,1,4,5,0
5,50,212,1,4,4,1,4,5,1
2,29,647,1,2,3,0,4,3,1
4,52,1020,1,4,3,1,5,4,0
2,41,1400,3,5,3,1,4,4,1
3,24,471,1,3,3,1,5,1,0
4,55,1884,3,4,4,1,5,4,1
1,25,528,3,2,4,0,5,4,1
1,45,502,3,1,3,0,1,2,1
3,22,896,2,3,3,1,2,2,0
4,39,1542,3,5,3,1,1,4,1
1,44,764,3,1,5,0,1,3,1
1,57,3142,3,4,4,1,5,4,1
4,42,3315,3,4,4,1,5,4,1
2,54,3144,3,3,4,1,3,2,1
3,49,323,3,2,4,1,2,2,1
4,70,759,1,4,5,1,5,2,0
3,30,337,1,3,4,1,4,2,0
4,23,1399,3,4,4,1,4,4,1
2,47,547,1,2,3,1,4,3,0
3,22,1353,1,1,1,0,1,4,1
4,32,852,1,4,5,1,4,4,1
0,67,2565,1,1,1,1,1,4,0
4,31,980,3,3,2,1,4,4,1
1,38,3364,3,4,4,1,4,3,1
1,34,1808,3,4,3,1,4,5,1
3,42,610,1,3,4,1,4,3,0
2,39,285,3,2,2,0,1,3,1
4,21,175,1,5,2,0,4,3,1
2,15,287,2,2,3,1,3,4,0
3,44,888,3,5,3,1,4,2,1
1,47,1992,3,5,4,1,4,2,1
5,21,503,1,5,5,1,5,2,1
1,44,581,3,1,4,1,4,4,1
5,52,1342,3,5,3,1,4,4,1
5,43,1076,3,4,3,1,5,5,1
4,27,1635,1,4,2,0,4,3,1
3,21,601,1,3,3,0,3,3,1
5,50,577,3,4,4,1,4,4,1
3,55,816,2,3,3,1,3,3,1
1,41,290,3,4,3,1,4,5,1
4,30,912,3,5,5,0,5,2,1
3,41,488,1,3,3,0,1,4,1
2,77,3583,3,1,1,1,2,2,1
2,53,447,1,3,5,1,4,2,0
5,29,197,3,4,5,0,2,4,1
4,59,967,1,4,1,1,3,4,0
1,38,489,1,1,5,0,1,2,1
4,22,338,3,3,4,0,1,2,1
2,9,1562,1,2,3,1,1,2,1
4,26,432,1,4,5,1,4,2,0
1,39,147,3,4,1,1,3,4,1
2,68,491,1,1,2,1,2,3,0
3,65,867,1,4,3,1,4,3,0
1,34,2704,3,5,5,1,5,4,1
2,47,1136,1,2,3,1,4,5,0
3,80,525,2,3,1,1,4,3,1
2,72,587,1,2,2,1,2,1,1
2,36,2925,3,4,4,1,3,2,1
2,65,258,1,2,1,1,3,0,0
3,8,1547,1,3,3,1,5,4,0
3,36,193,1,3,3,0,5,1,1
3,48,1024,3,5,5,1,5,5,1
1,47,2475,3,5,5,1,4,4,1
1,58,775,1,3,5,1,1,1,0
2,57,173,3,5,5,1,4,4,1
1,50,3106,3,5,3,1,4,5,1
3,27,950,2,3,4,1,3,5,1
1,53,1972,3,5,3,1,5,5,1
5,43,251,3,4,5,1,4,4,1
5,26,998,3,5,5,0,3,5,1
4,40,247,3,4,3,0,2,5,1
2,48,1020,1,3,2,1,4,2,1
4,16,721,1,5,5,1,5,5,0
1,60,1726,2,1,4,1,1,2,0
4,34,971,2,4,3,1,5,3,0
2,8,700,2,2,5,1,2,2,0
3,37,228,1,3,4,0,5,4,1
3,54,1199,1,4,4,1,1,5,0
1,22,1846,1,1,1,1,2,4,0
3,30,650,1,3,4,1,3,2,0
5,40,1809,3,5,5,1,4,4,1
3,38,1500,3,3,3,0,4,4,1
1,32,265,2,1,3,1,4,2,0
2,58,237,1,4,5,1,4,2,0
2,52,2633,3,5,4,1,4,4,1
3,60,399,1,3,4,1,3,5,1
3,57,431,2,2,2,1,5,3,0
4,49,3876,3,4,5,1,4,5,1
3,39,862,3,3,4,0,4,5,1
4,24,393,1,4,2,1,2,3,1
2,48,229,3,4,5,1,4,5,1
5,55,1947,3,3,4,1,4,4,1
3,52,468,3,5,4,1,5,3,0
3,27,862,3,3,5,1,5,5,0
4,47,253,1,4,2,1,4,2,1
1,63,1121,3,4,4,1,4,1,1
3,13,1065,1,3,1,1,4,2,0
4,35,2613,3,4,1,1,4,1,1
2,44,2667,3,4,5,1,4,5,1
1,9,909,1,1,3,1,3,4,0
3,41,331,3,5,3,1,5,5,1
0,25,577,3,0,4,0,4,2,1
3,17,1608,1,3,1,1,3,4,0
4,32,3205,3,4,4,1,4,4,1
4,21,1118,3,5,3,1,5,4,1
4,22,2497,3,4,1,1,4,2,1
1,54,1452,1,4,4,1,4,3,0
4,20,1153,1,4,4,0,1,1,1
2,28,442,1,3,4,1,1,3,0
4,13,669,1,4,3,0,2,4,1
1,41,164,3,5,5,1,5,4,1
5,44,1438,3,4,5,1,4,5,1
2,70,2120,3,3,3,1,3,2,1
2,28,646,3,2,5,0,4,5,1
3,16,2655,3,2,4,1,2,5,1
2,37,1626,3,4,4,1,5,4,1
1,38,794,1,1,3,1,1,2,1
5,48,3354,3,4,4,1,4,4,1
5,54,1487,3,5,5,1,4,4,1
4,12,580,2,4,5,1,3,4,0
3,15,401,1,3,3,1,5,1,0
2,45,3563,3,4,2,1,2,5,1
2,69,373,1,2,5,1,2,4,0
4,36,3846,3,4,4,1,4,4,1
3,61,1303,1,3,3,0,4,4,0
1,25,550,1,1,2,0,5,4,1
5,43,2795,3,5,3,1,5,5,1
4,27,192,3,4,5,0,1,4,1
5,15,386,1,5,4,1,4,3,0
5,33,1440,3,5,4,1,5,5,1
3,21,235,1,3,4,1,3,4,0
2,32,2613,3,5,5,1,5,4,1
3,21,427,1,2,4,0,5,4,1
2,16,359,3,2,4,1,2,5,1
1,51,3429,3,4,4,1,5,5,1
3,28,2409,1,3,5,0,3,1,1
2,44,1549,3,2,2,1,1,4,1
4,29,1988,3,4,5,1,5,1,1
1,45,1056,3,4,2,1,5,4,1
4,60,1833,3,4,1,1,5,4,1
0,24,488,3,0,1,0,4,4,1
2,7,125,1,1,1,1,1,3,0
2,44,1755,3,2,2,1,2,2,1
3,53,1050,3,3,2,1,3,3,1
2,48,571,1,3,3,1,3,2,0
1,34,3951,3,4,4,1,3,1,1
3,45,589,1,3,2,0,2,5,1
2,22,1303,1,2,3,1,1,2,0
1,48,2329,1,1,1,1,1,3,1
1,55,1188,3,5,4,1,5,5,1
4,35,2746,3,4,2,1,4,4,1
1,37,1488,3,3,2,1,2,1,1
4,17,2535,3,4,3,1,4,3,1
3,47,1504,3,3,4,1,4,3,1
4,42,403,2,5,3,1,2,4,1
2,12,1034,1,2,2,1,2,2,0
1,55,89,1,1,3,1,5,3,0
2,51,140,3,3,2,1,3,3,1
4,33,2724,3,5,3,1,5,2,1
5,26,295,3,5,5,0,5,2,1
2,49,460,3,5,4,1,4,2,1
4,65,2614,1,2,2,1,2,3,0
2,52,937,1,4,3,1,5,2,0
2,17,239,1,1,1,1,1,4,0
5,22,397,1,5,3,0,5,4,1
3,32,746,1,3,2,0,2,4,1
1,19,1846,1,1,4,1,2,3,0
2,55,3611,3,5,3,1,4,5,1
2,47,550,3,4,4,1,5,5,1
4,34,845,2,4,3,1,5,3,0
4,45,550,1,4,5,1,4,4,1
3,22,3580,3,3,2,1,3,4,1
2,39,530,3,4,3,1,5,4,1
4,46,230,1,1,4,1,1,4,1
2,38,3402,3,5,5,1,5,5,1
2,32,419,3,2,4,0,2,4,1
2,21,337,1,2,5,0,1,3,1
3,19,327,1,3,1,1,2,1,1
4,24,343,1,4,3,1,3,3,1
5,60,1195,1,3,1,1,4,5,1
3,18,636,1,3,2,0,3,2,1
4,23,1087,1,3,4,0,2,5,1
3,63,3472,3,5,3,1,1,5,1
2,57,224,1,2,3,1,4,2,0
3,26,1501,1,3,1,1,2,5,1
0,34,199,1,0,4,1,5,5,1
1,57,456,3,4,3,1,4,1,0
3,26,271,3,3,3,0,5,2,1
2,15,259,2,2,1,1,4,5,0
3,55,280,3,2,1,1,2,4,0
4,48,333,1,5,1,1,5,4,0
0,43,3146,3,5,3,1,4,5,1
2,51,920,1,5,3,1,4,2,0
1,50,2176,3,3,4,1,5,3,1
0,39,280,3,4,3,1,5,3,1
5,52,116,1,5,1,1,5,2,1
1,56,3853,3,4,4,1,4,4,1
2,35,1908,3,4,3,1,3,2,1
3,46,406,1,3,2,0,2,2,1
1,57,1956,3,4,1,1,3,1,1
0,47,683,1,5,4,1,4,0,0
1,37,3864,3,1,4,1,4,5,1
2,33,460,1,2,3,1,1,3,0
3,68,605,3,5,1,1,5,5,1
4,23,569,1,4,3,1,1,4,0
3,43,795,3,3,4,1,4,3,1
1,30,2279,1,1,5,1,4,3,0
3,45,1005,1,4,4,1,4,3,0
3,28,696,1,3,4,0,1,5,1
1,66,342,1,1,3,0,1,5,1
2,47,528,3,5,4,1,4,4,1
2,29,929,3,2,5,0,3,3,1
4,25,170,1,4,4,0,2,2,1
2,43,2536,3,5,4,1,4,5,1
3,54,1972,3,5,5,1,5,4,1
1,39,1810,3,4,4,1,5,4,1
5,53,872,1,5,1,1,1,5,1
3,48,888,3,3,3,1,4,3,1
4,21,895,1,4,1,1,5,3,1
2,20,526,1,2,4,0,1,2,1
5,44,373,3,4,5,1,4,4,1
4,41,1189,1,4,4,1,4,4,0
1,39,861,3,4,5,1,4,5,1
4,25,1089,1,4,3,1,3,2,0
4,52,3382,3,4,3,1,5,5,1
2,10,248,1,0,3,1,5,3,0
4,44,762,3,4,4,1,5,4,1
5,51,1060,1,4,5,1,4,5,1
1,36,2329,3,4,5,1,5,5,1
4,22,3871,3,4,3,1,4,1,1
0,33,3871,3,2,5,1,2,1,1
2,36,1714,3,4,4,1,5,5,1
1,54,236,2,1,1,1,1,2,0
1,46,308,1,4,4,1,4,4,1
5,52,356,3,5,5,1,5,4,1
1,38,2218,3,5,5,1,5,4,1
4,54,639,1,4,3,1,4,4,0
3,33,359,3,3,4,0,4,4,1
5,48,3489,3,5,5,1,5,4,1
3,38,349,3,3,5,0,4,4,1
3,57,213,2,4,1,1,4,3,1
2,53,421,3,1,4,1,5,4,1
5,13,173,1,5,3,1,3,2,0
1,46,1346,1,3,4,1,3,1,1
4,38,101,1,4,1,0,5,4,1
1,35,304,1,1,4,0,3,3,1
2,33,2338,2,3,4,1,2,4,1
3,22,1605,3,3,3,1,3,1,1
5,32,1670,3,2,3,1,2,2,1
5,58,461,3,1,1,1,3,4,1
2,58,2475,3,5,4,1,4,5,1
3,64,581,2,3,3,1,2,2,0
5,54,3252,3,4,3,1,5,4,1
4,53,258,1,5,1,1,2,4,1
2,20,106,2,2,2,0,5,2,1
3,34,775,1,3,3,1,3,3,1
2,20,373,1,2,5,0,2,5,1
2,41,1117,2,2,1,1,1,2,0
3,36,948,1,3,3,1,4,2,0
3,52,2363,3,3,4,1,3,4,1
3,48,920,3,5,4,1,4,4,1
0,36,3233,3,5,4,1,1,3,1
1,42,2154,3,5,5,1,4,5,1
4,66,247,1,4,3,1,1,2,0
3,21,693,3,5,2,1,5,4,1
4,29,980,3,4,4,0,1,3,1
4,50,929,3,5,5,1,4,4,1
5,51,2462,3,4,4,1,5,5,1
2,32,772,1,5,5,0,5,3,1
5,53,570,3,5,4,1,4,3,1
4,35,2106,3,4,3,1,3,4,1
3,40,1123,1,3,1,1,3,1,1
5,33,237,1,5,1,1,5,3,1
1,37,2762,3,3,3,1,3,4,1
2,9,657,1,2,5,1,2,2,0
5,55,1725,3,4,5,1,4,5,1
2,54,1524,3,4,1,1,3,2,1
5,14,1999,1,4,4,1,2,2,0
3,77,3708,3,2,4,1,2,3,1
2,28,762,3,4,3,1,4,4,1
1,41,783,1,1,3,1,2,4,0
3,70,1750,1,4,3,1,4,1,0
1,67,432,3,4,4,1,4,4,1
3,42,296,3,3,3,0,4,4,1
3,30,342,1,3,3,1,4,2,0
3,36,937,3,3,3,0,2,3,1
0,69,1242,3,3,3,1,5,1,0
3,63,1069,1,1,1,1,2,3,0
2,27,991,3,2,5,0,3,3,1
2,37,106,1,2,4,1,2,1,1
2,7,255,1,2,3,1,3,3,0
4,22,628,1,4,1,0,2,1,1
4,37,850,1,4,1,0,5,5,1
3,58,624,1,3,3,1,3,5,1
1,30,883,3,1,4,0,1,5,1
3,21,762,1,3,2,1,3,5,0
1,51,1972,3,5,3,1,5,4,1
2,52,255,1,2,4,1,1,4,0
5,37,1846,3,5,4,1,5,4,1
5,42,2149,1,5,4,1,3,5,1
2,25,632,1,2,4,1,3,2,1
2,17,802,1,2,1,1,4,5,0
3,56,349,1,5,5,1,5,4,0
5,47,201,2,4,4,1,3,5,1
4,58,226,3,4,4,1,5,5,1
1,63,1491,1,1,3,1,1,5,0
4,41,1001,3,4,5,0,3,3,1
2,42,162,1,4,5,1,5,2,0
2,54,1855,3,5,5,1,5,3,1
2,32,853,3,5,3,1,5,5,1
1,77,1512,3,4,3,1,4,1,1
3,10,1399,1,3,3,0,3,1,1
2,47,412,2,2,5,1,1,2,0
3,57,1769,3,5,4,1,4,4,1
3,27,895,3,3,3,0,1,5,1
2,16,802,1,1,4,1,4,2,0
5,22,420,3,4,1,1,5,3,1
3,50,383,3,4,5,1,4,4,1
0,48,3469,3,5,3,1,5,1,1
2,44,1849,3,4,5,1,4,3,1
1,53,102,3,5,4,1,5,4,1
3,28,972,3,3,5,0,1,5,1
1,68,913,1,1,3,1,5,1,0
3,35,1471,1,3,4,1,4,3,0
5,58,853,3,4,4,1,5,4,1
5,42,1915,3,4,4,1,5,4,1
3,53,667,3,5,4,1,4,4,1
3,40,177,1,2,5,1,3,4,1
3,35,1222,1,3,1,1,1,5,0
2,48,925,1,4,4,1,4,2,0
1,25,2365,3,5,4,1,4,5,1
2,33,192,1,2,4,1,2,2,1
4,48,376,2,4,3,1,4,5,1
5,44,834,1,5,4,1,4,4,0
2,36,1919,2,2,4,1,2,5,0
5,50,1965,3,4,3,1,4,4,1
4,45,748,1,1,4,1,3,4,1
3,40,1491,3,4,4,1,4,4,1
5,37,223,3,4,4,1,5,5,1
5,25,240,3,5,4,0,3,2,1
1,36,73,2,1,4,1,1,3,1
4,14,599,1,4,1,1,3,2,0
4,51,235,1,0,5,1,4,5,0
4,59,844,1,4,1,1,4,2,1
1,23,442,1,2,4,1,5,2,0
4,50,109,1,4,5,1,4,4,1
3,36,987,3,3,2,1,3,3,0
4,42,1833,3,4,4,1,5,4,1
4,55,447,3,5,4,1,5,4,1
1,23,728,3,1,4,1,4,2,0
4,11,994,1,4,4,1,5,5,0
1,32,1072,1,1,2,1,3,2,0
4,51,2475,3,5,5,1,5,5,1
3,67,1282,1,3,4,1,2,3,0
4,32,985,3,4,4,0,2,5,1
3,40,265,1,3,3,1,3,3,1
5,23,692,2,5,3,1,3,5,1
1,22,1091,1,1,3,0,2,5,1
4,23,451,1,4,3,0,1,4,1
4,29,356,1,4,3,1,3,5,0
1,20,770,1,2,4,1,2,2,0
4,64,216,1,3,2,1,4,4,1
2,52,281,1,2,1,1,1,4,1
1,55,1009,2,1,1,1,1,5,1
5,58,3099,3,4,5,1,5,4,1
5,22,631,3,5,5,0,2,5,1
1,12,373,1,1,5,1,3,2,0
4,43,3576,3,5,5,1,5,5,1
3,31,888,2,3,4,0,2,2,1
1,35,2295,3,1,3,0,2,4,1
3,34,342,2,3,2,1,2,4,0
4,37,230,2,4,2,1,4,1,1
5,23,1444,3,0,4,0,4,3,1
3,58,127,2,3,1,1,4,3,0
5,54,1671,3,5,3,1,4,5,1
1,22,1091,1,1,3,0,5,4,1
1,29,1211,1,1,1,1,2,1,0
1,44,1558,3,4,5,1,5,3,1
5,57,859,3,4,4,1,5,4,1
3,41,416,1,3,5,1,3,4,0
5,50,3550,3,5,5,1,4,4,1
5,29,773,3,5,3,0,2,4,1
2,35,321,3,4,5,1,5,5,1
3,44,265,1,3,1,1,4,1,0
1,26,3198,3,4,2,1,4,1,1
2,32,913,1,2,3,1,1,5,0
2,55,468,1,3,1,1,4,2,0
2,34,2521,3,5,4,1,5,5,1
2,15,1121,1,1,4,1,4,2,0
3,43,630,1,3,3,1,3,3,1
2,33,600,3,2,4,0,2,3,1
4,23,787,1,4,4,0,3,4,1
2,53,1546,3,4,4,1,4,5,1
2,29,772,1,2,3,1,2,1,0
2,69,1620,2,3,3,1,4,2,1
5,26,337,3,5,5,0,1,5,1
1,41,2521,3,3,3,1,3,5,1
4,51,2522,3,3,1,1,4,4,1
4,40,2556,3,4,3,0,5,4,1
2,72,1674,3,4,4,1,5,5,1
2,58,294,3,2,3,0,1,5,1
3,13,1045,1,3,3,1,5,4,0
5,45,666,3,4,5,1,5,4,1
4,52,2047,3,2,4,1,5,5,1
4,43,761,1,4,3,1,4,4,0
4,23,391,3,4,4,1,3,1,1
3,29,1020,1,3,1,0,3,2,1
2,65,326,1,2,5,1,5,5,0
2,22,359,1,2,1,0,3,1,1
3,56,507,1,4,4,1,3,3,1
2,37,668,1,2,1,0,1,2,1
4,53,649,3,5,3,1,3,4,1
2,17,547,1,2,4,1,2,2,0
4,52,450,2,4,2,1,4,2,1
3,49,794,1,4,2,1,3,3,0
0,61,302,1,0,5,1,4,3,0
3,32,3802,3,4,2,1,5,5,1
5,55,3359,3,5,3,1,4,4,1
1,36,743,3,5,2,1,4,2,1
2,38,3385,3,3,3,1,4,2,1
1,58,2959,3,5,3,1,5,4,1
4,57,1107,1,4,4,1,4,5,1
2,41,1660,3,3,4,1,3,4,1
0,26,240,3,0,5,0,1,4,1
0,34,2190,3,5,4,1,5,2,1
4,45,347,3,4,5,1,5,4,1
2,10,1192,2,2,3,1,5,5,0
2,58,599,1,1,5,1,2,2,0
1,48,3000,3,4,5,1,5,4,1
3,41,304,1,3,4,0,5,4,1
2,24,719,1,1,1,1,1,5,0
3,19,306,2,3,2,1,4,1,1
1,32,1180,3,1,2,1,1,4,1
2,64,213,2,5,5,1,5,2,0
2,24,296,1,1,4,0,5,3,1
2,36,1765,3,4,5,1,5,5,1
2,41,302,1,2,5,1,1,4,0
3,54,925,1,3,3,1,4,4,0
4,28,692,2,5,3,0,1,1,1
3,38,2079,2,3,1,1,4,5,0
4,57,616,1,4,2,1,4,2,1
1,21,899,3,1,4,1,5,5,0
3,14,366,1,3,1,1,4,5,0
4,49,2868,3,4,3,1,5,5,1
2,32,347,3,4,3,1,4,1,1
3,8,271,1,3,2,1,5,5,0
0,52,3930,3,5,5,1,5,2,1
1,51,770,3,5,3,1,5,3,1
4,27,397,1,4,1,0,3,4,1
3,12,868,1,3,3,0,1,4,0
3,59,78,2,3,4,1,2,4,0
2,51,164,1,2,5,1,3,5,0
2,17,689,2,2,2,1,3,4,0
0,17,907,1,0,4,1,2,4,0
3,25,925,1,3,3,0,2,3,1
0,23,3287,3,1,2,1,1,3,1
3,53,444,3,2,1,1,2,3,1
0,20,1164,3,0,3,0,1,3,1
1,32,459,1,1,4,1,4,5,0
5,51,3959,3,5,3,1,4,4,1
3,42,1537,3,2,3,1,3,5,1
0,40,125,3,1,2,1,4,3,1
0,26,372,3,0,4,0,2,5,1
5,52,812,1,2,4,1,2,5,1
2,45,552,3,4,3,1,5,4,1
4,41,2375,3,5,3,1,4,2,1
3,41,3731,3,4,4,1,4,4,1
1,53,1530,3,5,4,1,5,4,1
4,46,3733,3,4,3,1,5,5,1
3,33,666,3,3,4,0,2,3,1
3,66,550,1,3,1,1,3,2,1
4,51,1242,1,3,2,1,3,4,1
4,21,500,1,4,2,0,2,3,1
0,21,979,2,0,5,1,4,5,0
1,60,259,1,1,2,1,4,2,0
2,59,1598,1,3,3,1,3,5,0
1,55,3809,3,4,3,1,5,5,1
4,36,259,1,0,5,1,5,5,0
1,27,919,3,4,4,1,4,2,1
3,19,701,1,3,4,1,2,5,0
2,15,366,1,4,2,1,4,5,0
3,48,2318,3,5,4,1,5,5,1
3,37,762,1,3,4,1,2,1,0
3,30,3800,3,5,3,1,5,4,1
3,53,334,3,5,3,1,4,5,1
3,13,1391,1,2,3,1,3,4,0
4,60,331,2,4,3,1,4,4,1
0,26,157,1,0,5,0,2,3,1
3,59,1521,3,5,5,1,4,5,1
2,47,329,1,5,5,1,1,2,1
1,58,1372,2,1,2,1,2,1,1
5,56,118,3,1,1,1,4,4,1
1,45,3866,3,4,4,1,5,4,1
